source,shotID,proj_mat,proj_density,proj_diam,angle,velocity,bumper_mat,bumper_density,bumper_thick,standoff,wall_mat,wall_density,wall_yield,wall_thick,result,perforated_class
-,-,-,g/cm3,cm,deg,km/s,-,g/cm3,cm,cm,-,g/cm3,ksi,cm,-,-
GM-DRL-TR-63-225,D-152,AA2017-T4,2.8,0.318,0,4.69,AA2024-T3,2.77,0.013,5.08,AA2024-T3,2.77,50,5.08,NP,0
GM-DRL-TR-63-225,D-308,AA2017-T4,2.8,0.318,0,4.66,AA7075-T6,2.8,0.041,5.08,AA2024-T3,2.77,50,0.635,NP,0
GM-DRL-TR-63-225,D-274,AA2017-T4,2.8,0.476,0,4.65,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,0.635,NP,0
CR-4343,T2-06A,AA1100-O,2.71,0.795,0,4.64,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
GM-DRL-TR-63-225,A-272,AA2017-T4,2.8,0.318,0,4.63,AA2024-T3,2.77,0.081,5.08,AA2024-T3,2.77,50,5.08,NP,0
GM-DRL-TR-63-225,D-374,AA2017-T4,2.8,0.476,0,4.63,AA7075-T6,2.8,0.16,5.08,AA2024-T3,2.77,50,0.635,NP,0
TR-67-116,1688,AA2017-T4,2.8,0.635,60,4.63,AA2024-T3,2.77,0.102,15.24,AA2024-T3,2.77,50,0.051,P,1
CR-4343,T2-06,AA1100-O,2.71,0.795,0,4.62,AA6061-T6,2.7,0.102,10.16,AA2219-T87,2.84,57,0.318,P,1
GM-DRL-TR-63-225,D-079,AA2017-T4,2.8,0.476,0,4.61,AA2024-T3,2.77,0.122,7.62,AA2024-T3,2.77,50,5.08,NP,0
Ryan_2011,HD0020050,AA2017-T4,2.8,0.3175,45,4.6,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.406,NP,0
AFML-TR-70-135,K,AA2017-T4,2.8,0.318,0,4.59,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.242,P,1
CR-915,D-0976,AA2017-T4,2.8,0.318,0,4.57,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.635,NP,0
TR-67-116,1691,AA2017-T4,2.8,0.635,70,4.57,AA2024-T3,2.77,0.102,7.62,AA2024-T3,2.77,50,0.051,P,1
Ryan_2011,HD0020195,AA2017-T4,2.8,0.3175,60,4.56,AA6061-T6,2.7,0.04579,5.08,AA6061-T6,2.7,40,0.229,NP,0
AFML-TR-68-257,2236,AA2017-T4,2.8,0.318,0,4.55,AA6061-T6,2.7,1.6,5.08,AA6061-T6,2.7,40,0.16,NP,0
TR-67-116,1705,AA2017-T4,2.8,0.635,45,4.54,AA2024-T3,2.77,0.051,7.62,AA2024-T3,2.77,50,0.051,P,1
CR-4343,P-27,AA1100-O,2.71,0.475,0,4.53,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-4343,144B,AA1100-O,2.71,0.635,0,4.52,AA2219-T87,2.84,0.318,10.16,AA2219-T87,2.84,57,0.318,P,1
Codazzi_2002,MSFC-118-3,AA1100-O,2.71,0.635,0,4.52,AA6061-T6,2.7,0.08,7.62,AA6061-T6,2.7,40,0.08,P,1
CR-4343,PT-4C,AA1100-O,2.71,0.635,0,4.51,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-4343,214D,AA1100-O,2.71,0.635,0,4.51,AA6061-T6,2.7,0.102,20.32,AA2219-T87,2.84,57,0.478,NP,0
Ryan_2011,HD0020119,AA2017-T4,2.8,0.3175,60,4.51,AA6061-T6,2.7,0.04732,5.08,AA6061-T6,2.7,40,0.16,P,1
Ryan_2011,HD0020014,AA2017-T4,2.8,0.3175,60,4.5,AA6061-T6,2.7,0.0452,5.08,AA6061-T6,2.7,40,0.203,NP,0
Codazzi_2002,EMI-7367,AA2017-T4,2.8,0.8,45,4.5,AA6061-T6,2.7,0.08,6,AA6061-T6,2.7,40,0.08,P,1
Ryan_2011,HD9920030,AA2017-T4,2.8,0.3175,0,4.5,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.2286,P,1
Ryan_2011,HD0020011,AA2017-T4,2.8,0.3175,45,4.5,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.318,P,1
Ryan_2011,HD9920271,AA2017-T4,2.8,0.3175,45,4.5,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.203,P,1
CR-915,D-1775,AA2017-T4,2.8,0.318,45,4.48,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,0.635,NP,0
TP-2003-210788,A1222,AA2017-T4,2.8,0.2,0,4.48,AA6061-T6,2.7,0.036,6.4,AA2024-T3,2.77,50,0.318,NP,0
TR-67-116,1693,AA2017-T4,2.8,0.318,45,4.48,AA2024-T3,2.77,0.102,7.62,AA2024-T3,2.77,50,0.025,P,1
GM-DRL-TR-63-225,D-275,AA2017-T4,2.8,0.476,0,4.47,AA2024-T3,2.77,0.081,5.08,AA2024-T3,2.77,50,0.635,P,1
TP-2003-210788,A2017R2,AA2017-T4,2.8,0.219,16,4.45,Alclad 7075-T6,2.8,0.102,13.61,Alclad 7075-T6,2.8,67,0.152,NP,0
AFML-TR-70-135,J,AA2017-T4,2.8,0.318,0,4.45,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.282,P,1
CR-4343,139B,AA1100-O,2.71,0.635,0,4.43,AA2219-T87,2.84,0.318,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-4343,213C,AA1100-O,2.71,0.635,0,4.43,AA6061-T6,2.7,0.203,10.16,AA2219-T87,2.84,57,0.478,P,1
Codazzi_2002,MSFC-115-1,AA1100-O,2.71,0.635,0,4.4,AA6061-T6,2.7,0.08,2.54,AA6061-T6,2.7,40,0.08,P,1
Codazzi_2002,MSFC-118-1,AA1100-O,2.71,0.635,0,4.4,AA6061-T6,2.7,0.08,7.62,AA6061-T6,2.7,40,0.08,P,1
Ryan_2011,HD9820221,AA2017-T4,2.8,0.3175,0,4.4,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.2032,P,1
CR-915,D-1570,AA2017-T4,2.8,0.318,0,4.39,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.064,P,1
Ryan_2011,HD0020062,AA2017-T4,2.8,0.3175,60,4.37,AA6061-T6,2.7,0.04531,5.08,AA6061-T6,2.7,40,0.18,NP,0
CR-4343,PT-8B,AA1100-O,2.71,0.795,0,4.37,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-915,D-1231,AA2017-T4,2.8,0.159,0,4.36,AA1100-O,2.71,0.031,5.08,AA7075-T6,2.8,73,1.27,NP,0
CR-4343,PT-8A,AA1100-O,2.71,0.795,0,4.35,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
GM-DRL-TR-63-225,D-282,AA2017-T4,2.8,0.476,0,4.33,AA2024-T3,2.77,0.041,5.08,AA2024-T3,2.77,50,0.635,P,1
AFML-TR-70-135,I,AA2017-T4,2.8,0.318,0,4.31,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.242,P,1
Ryan_2011,HD9920274,AA2017-T4,2.8,0.3175,60,4.3,AA6061-T6,2.7,0.04724,5.08,AA6061-T6,2.7,40,0.229,NP,0
AFML-TR-70-135,15,AA2017-T4,2.8,0.318,0,4.29,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.22,NP,0
CR-4343,PT-6A,AA1100-O,2.71,0.795,0,4.29,AA6061-T6,2.7,0.102,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-4343,208B,AA1100-O,2.71,0.635,65,4.29,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-4343,EHSS5D,AA1100-O,2.71,0.635,65,4.28,AA6061-T6,2.7,0.16,10.16,AA5456-H116,2.66,37,0.318,P,1
CR-4343,101B,AA1100-O,2.71,0.475,0,4.27,AA6061-T6,2.7,0.203,10.16,AA2219-T87,2.84,57,0.318,NP,0
GM-DRL-TR-63-225,D-280,AA2017-T4,2.8,0.476,0,4.27,AA1100-O,2.71,0.081,5.08,AA2024-T3,2.77,50,0.635,NP,0
GM-DRL-TR-63-225,D-246,AA2017-T4,2.8,0.476,0,4.27,AA2024-T3,2.77,0.081,5.08,AA2024-T3,2.77,50,0.635,NP,0
CR-4343,PT-4B,AA1100-O,2.71,0.635,0,4.26,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
GM-DRL-TR-63-225,D-372,AA2017-T4,2.8,0.476,0,4.26,AA7075-T6,2.8,0.081,5.08,AA2024-T3,2.77,50,0.635,P,1
CR-4343,204C,AA1100-O,2.71,0.635,65,4.25,AA6061-T6,2.7,0.102,10.16,AA2219-T87,2.84,57,0.318,NP,0
AFML-TR-70-135,H,AA2017-T4,2.8,0.318,0,4.2,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.231,P,1
Codazzi_2002,EMI-7268,AA2017-T4,2.8,0.5,45,4.2,AA2024-T3,2.77,0.08,6,AA2024-T3,2.77,50,0.08,P,1
GM-DRL-TR-63-225,D-429,AA2017-T4,2.8,0.318,0,4.18,AA2024-T3,2.77,0.041,5.08,AA2024-T3,2.77,50,5.08,NP,0
CR-4343,P-14A,AA1100-O,2.71,0.475,0,4.18,AA6061-T6,2.7,0.16,15.24,AA2219-T87,2.84,57,0.318,P,1
TR-67-116,1703,AA2017-T4,2.8,0.318,60,4.18,AA2024-T3,2.77,0.102,7.62,AA2024-T3,2.77,50,0.025,P,1
Codazzi_2002,MSFC-117-2,AA1100-O,2.71,0.635,0,4.17,AA6061-T6,2.7,0.08,5.08,AA6061-T6,2.7,40,0.08,P,1
CR-4343,156C,AA1100-O,2.71,0.475,65,4.15,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-915,D-1665,AA2017-T4,2.8,0.318,45,4.15,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.496,NP,0
CR-915,D-1666,AA2017-T4,2.8,0.318,60,4.15,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.318,NP,0
GM-DRL-TR-63-225,D-407,AA2017-T4,2.8,0.318,0,4.15,AA2024-T3,2.77,0.122,5.08,AA2024-T3,2.77,50,5.08,NP,0
GM-DRL-TR-63-225,D-409,AA2017-T4,2.8,0.318,0,4.15,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,5.08,NP,0
GM-DRL-TR-63-225,D-424,AA2017-T4,2.8,0.318,0,4.15,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,5.08,NP,0
CR-4343,P-27B,AA1100-O,2.71,0.475,0,4.15,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
ELC_86-128,992,AA6061-T6,2.7,0.158,0,4.12,AA6061-T6,2.7,0.226,10.16,AA6061-T6,2.7,40,0.081,NP,0
Codazzi_2002,MSFC-117-1,AA1100-O,2.71,0.635,0,4.09,AA6061-T6,2.7,0.08,5.08,AA6061-T6,2.7,40,0.08,P,1
CR-4343,EHSS5A,AA1100-O,2.71,0.635,45,4.08,AA6061-T6,2.7,0.16,10.16,AA5456-H116,2.66,37,0.318,P,1
CR-4343,109A,AA1100-O,2.71,0.475,0,4.06,AA6061-T6,2.7,0.203,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-4343,2001-C,AA1100-O,2.71,0.475,0,4.05,AA6061-T6,2.7,0.16,15.24,AA2219-T87,2.84,57,0.318,NP,0
CR-4343,105A,AA1100-O,2.71,0.889,60,4.05,AA6061-T6,2.7,0.203,10.16,AA2219-T87,2.84,57,0.318,P,1
TR-67-116,1699,AA2017-T4,2.8,0.635,60,4.05,AA2024-T3,2.77,0.051,7.62,AA2024-T3,2.77,50,0.051,P,1
GM-DRL-TR-63-225,D-307,AA2017-T4,2.8,0.318,0,4,AA2024-T3,2.77,0.081,5.08,AA2024-T3,2.77,50,0.635,NP,0
CR-915,D-0950,AA2017-T4,2.8,0.318,0,3.99,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.635,NP,0
CR-4343,144C,AA1100-O,2.71,0.635,0,3.97,AA2219-T87,2.84,0.318,10.16,AA2219-T87,2.84,57,0.318,P,1
TP-2003-210788,A1342,AA2017-T4,2.8,0.318,0,3.96,AA6061-T6,2.7,0.127,10.16,AA2219-T87,2.84,57,0.318,NP,0
TR-67-116,1702,AA2017-T4,2.8,0.318,60,3.96,AA2024-T3,2.77,0.102,7.62,AA2024-T3,2.77,50,0.051,P,1
CR-4343,2001-B,AA1100-O,2.71,0.475,0,3.93,AA6061-T6,2.7,0.16,15.24,AA2219-T87,2.84,57,0.318,P,1
GM-DRL-TR-63-225,D-462,AA2017-T4,2.8,0.476,0,3.9,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,0.635,NP,0
CR-4343,105B,AA1100-O,2.71,0.889,65,3.89,AA6061-T6,2.7,0.203,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-915,D-0993,AA2017-T4,2.8,0.318,0,3.87,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.635,NP,0
CR-915,D-1777,AA2017-T4,2.8,0.318,45,3.87,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,0.635,NP,0
CR-4343,P-27A,AA1100-O,2.71,0.475,0,3.87,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
TP-2003-210788,A2019R2,AA2017-T4,2.8,0.217,16,3.86,Alclad 7075-T6,2.8,0.102,13.61,Alclad 7075-T6,2.8,67,0.152,NP,0
CR-4343,143A,AA1100-O,2.71,0.795,0,3.84,AA2219-T87,2.84,0.318,20.32,AA2219-T87,2.84,57,0.635,NP,0
CR-915,D-1673,AA2017-T4,2.8,0.318,30,3.82,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.635,NP,0
Codazzi_2002,MSFC-115-3,AA1100-O,2.71,0.635,0,3.82,AA6061-T6,2.7,0.08,2.54,AA6061-T6,2.7,40,0.08,P,1
GM-DRL-TR-63-225,D-057,AA2017-T4,2.8,0.318,0,3.81,AA2024-T3,2.77,0.013,5.08,AA2024-T3,2.77,50,0.635,NP,0
Reimerdes_2006,EMI-4436,AA99.9%,2.7,0.25,0,3.8,AA2024-T3,2.77,0.046,10,AA7075-T6,2.8,73,0.2,P,1
CR-915,D-0918,AA2017-T4,2.8,0.318,0,3.78,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.635,NP,0
GM-DRL-TR-63-225,D-263,AA2017-T4,2.8,0.635,0,3.78,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,5.08,NP,0
CR-4343,2001-A,AA1100-O,2.71,0.475,0,3.77,AA6061-T6,2.7,0.16,15.24,AA2219-T87,2.84,57,0.318,P,1
Piekutowski_CR-4707,4-1428,AA2017-T4,2.8,0.935,0,3.77,AA6061-T6,2.7,0.046,38.1,AA6061-T651,2.7,40,0.635,P,1
CR-915,D-0997,AA2017-T4,2.8,0.318,0,3.76,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.635,NP,0
CR-915,D-1664,AA2017-T4,2.8,0.318,30,3.76,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.318,NP,0
GM-DRL-TR-63-225,D-393,AA2017-T4,2.8,0.318,0,3.73,AA7075-T6,2.8,0.16,5.08,AA2024-T3,2.77,50,0.635,NP,0
CR-4343,P-14,AA1100-O,2.71,0.475,0,3.72,AA6061-T6,2.7,0.16,15.24,AA2219-T87,2.84,57,0.318,P,1
CR-4343,P-25,AA6061-T6,2.7,0.475,0,3.71,AA6061-T6,2.7,0.16,15.24,AA2219-T87,2.84,57,0.318,NP,0
CR-4343,P-14B,AA1100-O,2.71,0.475,0,3.71,AA6061-T6,2.7,0.16,15.24,AA2219-T87,2.84,57,0.318,NP,0
CR-4343,101A,AA1100-O,2.71,0.475,0,3.7,AA6061-T6,2.7,0.203,10.16,AA2219-T87,2.84,57,0.318,P,1
AFML-TR-70-135,14,AA2017-T4,2.8,0.318,0,3.69,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.174,NP,0
CR-4343,206D,AA1100-O,2.71,0.475,45,3.69,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-915,D-1674,AA2017-T4,2.8,0.318,45,3.64,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.635,NP,0
CR-4343,PT-4A,AA1100-O,2.71,0.635,0,3.64,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
AFML-TR-70-135,13,AA2017-T4,2.8,0.318,0,3.63,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.362,NP,0
CR-915,D-1056,AA2017-T4,2.8,0.305,0,3.62,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,0.635,NP,0
CR-4343,109B,AA1100-O,2.71,0.475,0,3.61,AA6061-T6,2.7,0.203,10.16,AA2219-T87,2.84,57,0.318,NP,0
AFML-TR-70-135,12,AA2017-T4,2.8,0.318,0,3.57,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.295,NP,0
TP-2003-210788,A1917,AA2017-T4,2.8,0.34,20,3.55,Alclad 7075-T6,2.8,0.151,23.57,Alclad 7075-T6,2.8,67,0.286,NP,0
CR-4343,202A,AA1100-O,2.71,0.475,45,3.52,AA6061-T6,2.7,0.102,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-4343,105-,AA1100-O,2.71,0.889,45,3.51,AA6061-T6,2.7,0.203,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-4343,114B,AA1100-O,2.71,0.762,45,3.51,AA6061-T6,2.7,0.081,10.16,AA2219-T87,2.84,57,0.318,P,1
Codazzi_2002,EMI-7166,AA2017-T4,2.8,1,0,3.5,AA2024-T3,2.77,0.08,6,AA2024-T3,2.77,50,0.08,P,1
Codazzi_2002,EMI-2538,AA2017-T4,2.8,0.8,30,3.5,AA6061-T6,2.7,0.08,6,AA6061-T6,2.7,40,0.08,P,1
Codazzi_2002,EMI-2543,AA2017-T4,2.8,0.5,30,3.5,AA6061-T6,2.7,0.08,6,AA6061-T6,2.7,40,0.08,P,1
AFML-TR-70-135,11,AA2017-T4,2.8,0.318,0,3.43,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.231,NP,0
AFML-TR-70-135,G,AA2017-T4,2.8,0.318,0,3.43,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.384,P,1
CR-4343,142A,AA1100-O,2.71,0.635,0,3.4,AA2219-T87,2.84,0.318,20.32,AA2219-T87,2.84,57,0.635,NP,0
GM-DRL-TR-63-225,A-271,AA2017-T4,2.8,0.318,0,3.4,AA2024-T3,2.77,0.081,5.08,AA2024-T3,2.77,50,5.08,NP,0
TP-2003-210788,A2025R2,AA2017-T4,2.8,0.159,16,3.4,Alclad 7075-T6,2.8,0.102,13.61,Alclad 7075-T6,2.8,67,0.152,NP,0
CR-4343,T2-08,AA1100-O,2.71,0.795,0,3.39,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-915,D-1120,AA2017-T4,2.8,0.318,0,3.38,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,1.27,NP,0
CR-915,D-1774,AA2017-T4,2.8,0.318,60,3.38,AA1100-O,2.71,0.16,5.08,AA7075-T6,2.8,73,0.318,NP,0
TP-2003-210788,A2033R2,AA2017-T4,2.8,0.18,16,3.36,Alclad 7075-T6,2.8,0.102,13.61,Alclad 7075-T6,2.8,67,0.152,NP,0
CR-4343,231A,AA1100-O,2.71,0.475,65,3.34,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-4343,114-,AA6061-T6,2.7,0.762,60,3.34,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-4343,222C,AA1100-O,2.71,0.318,45,3.33,AA6061-T6,2.7,0.102,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-4343,208C,AA1100-O,2.71,0.635,65,3.32,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-4343,T2-02,AA1100-O,2.71,0.475,0,3.3,AA6061-T6,2.7,0.102,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-915,D-1119,AA2017-T4,2.8,0.318,0,3.29,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,1.27,NP,0
CR-4343,P-25A,AA6061-T6,2.7,0.475,0,3.27,AA6061-T6,2.7,0.16,15.24,AA2219-T87,2.84,57,0.318,NP,0
CR-915,D-1117,AA2017-T4,2.8,0.318,0,3.26,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,1.27,NP,0
GM-DRL-TR-63-225,D-323,AA2017-T4,2.8,0.318,0,3.26,AA2024-T3,2.77,0.122,5.08,AA2024-T3,2.77,50,5.08,NP,0
CR-4343,P-14D,AA1100-O,2.71,0.475,0,3.26,AA6061-T6,2.7,0.16,15.24,AA2219-T87,2.84,57,0.318,P,1
CR-4343,206E,AA1100-O,2.71,0.475,45,3.24,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-4343,202B,AA1100-O,2.71,0.475,45,3.24,AA6061-T6,2.7,0.102,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-4343,113A,AA6061-T6,2.7,0.635,45,3.2,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
Codazzi_2002,EMI-2414,AA2017-T4,2.8,0.6,0,3.2,AA2024-T3,2.77,0.08,6,AA2024-T3,2.77,50,0.08,P,1
Codazzi_2002,EMI-2535,AA2017-T4,2.8,0.8,0,3.2,AA6061-T6,2.7,0.08,6,AA6061-T6,2.7,40,0.08,P,1
TP-2003-210788,A1344,AA2017-T4,2.8,0.358,0,3.19,AA6061-T6,2.7,0.127,10.16,AA2219-T87,2.84,57,0.318,P,1
AFML-TR-70-135,10,AA2017-T4,2.8,0.318,0,3.18,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.344,NP,0
CR-4343,204D,AA1100-O,2.71,0.635,65,3.18,AA6061-T6,2.7,0.102,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-4343,113-,AA6061-T6,2.7,0.635,60,3.18,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,NP,0
GM-DRL-TR-63-225,A-430,AA2017-T4,2.8,0.318,0,3.17,AA2024-T3,2.77,0.081,5.08,AA2024-T3,2.77,50,0.635,NP,0
TP-2003-210788,A1916,AA2017-T4,2.8,0.318,20,3.16,Alclad 7075-T6,2.8,0.151,23.57,Alclad 7075-T6,2.8,67,0.302,NP,0
CR-54201,92,AA99.9%,2.7,0.318,0,3.14,AA2024-T3,2.77,0.051,6.35,AA2024-T3,2.77,50,0.051,P,1
AFML-TR-70-135,9,AA2017-T4,2.8,0.318,0,3.12,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.318,NP,0
GM-DRL-TR-63-225,D-325,AA2017-T4,2.8,0.318,0,3.12,AA2024-T3,2.77,0.013,5.08,AA2024-T3,2.77,50,5.08,NP,0
CR-915,D-1118,AA2017-T4,2.8,0.318,0,3.11,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,1.27,NP,0
GM-DRL-TR-63-225,D-071,AA2017-T4,2.8,0.318,0,3.11,AA2024-T3,2.77,0.041,5.08,AA2024-T3,2.77,50,0.635,NP,0
Ryan_2011,HD0020015,AA2017-T4,2.8,0.3175,60,3.1,AA6061-T6,2.7,0.04534,5.08,AA6061-T6,2.7,40,0.229,NP,0
Ryan_2011,HD9920275,AA2017-T4,2.8,0.3175,60,3.1,AA6061-T6,2.7,0.0458,5.08,AA6061-T6,2.7,40,0.254,NP,0
Codazzi_2002,EMI-2193,AA2017-T4,2.8,0.5,0,3.1,AA2024-T3,2.77,0.08,6,AA2024-T3,2.77,50,0.08,P,1
Ryan_2011,HD9920040,AA2017-T4,2.8,0.3175,0,3.1,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.4064,P,1
Ryan_2011,HD9920272,AA2017-T4,2.8,0.3175,45,3.1,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.318,P,1
CR-4343,101-,AA1100-O,2.71,0.475,0,3.09,AA6061-T6,2.7,0.203,10.16,AA2219-T87,2.84,57,0.318,P,1
GM-DRL-TR-63-225,A-405,AA2017-T4,2.8,0.318,0,3.08,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,5.08,NP,0
Ryan_2011,HD0120079,AA2017-T4,2.8,0.3175,60,3.03,AA6061-T6,2.7,0.04723,5.08,AA6061-T6,2.7,40,0.18,NP,0
AFML-TR-70-135,8,AA2017-T4,2.8,0.318,0,3.02,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.27,NP,0
CR-4343,P-15C,AA1100-O,2.71,0.318,0,3.01,AA6061-T6,2.7,0.16,15.24,AA2219-T87,2.84,57,0.318,NP,0
CR-4343,P-28,AA1100-O,2.71,0.318,0,3,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-915,D-0992,AA2017-T4,2.8,0.318,0,3,AA1100-O,2.71,0.031,5.08,AA7075-T6,2.8,73,0.635,NP,0
Ryan_2011,HD9920117,AA2017-T4,2.8,0.3175,0,3,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.4572,NP,0
Ryan_2011,HD0020048,AA2017-T4,2.8,0.3175,45,3,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.406,NP,0
Codazzi_2002,EMI-2190,AA2017-T4,2.8,0.2,0,3,AA2024-T3,2.77,0.08,6,AA2024-T3,2.77,50,0.08,P,1
Codazzi_2002,EMI-2348,AA2017-T4,2.8,0.5,0,3,AA2024-T3,2.77,0.16,6,AA2024-T3,2.77,50,0.08,P,1
Ryan_2011,HD9820222,AA2017-T4,2.8,0.3175,0,3,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.3175,P,1
CR-4343,P-02,AA1100-O,2.71,0.635,0,2.99,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
Ryan_2011,HD0020170,AA2017-T4,2.8,0.3175,60,2.93,AA6061-T6,2.7,0.04724,5.08,AA6061-T6,2.7,40,0.203,NP,0
TP-2003-210788,A1347,AA2017-T4,2.8,0.358,0,2.93,AA6061-T6,2.7,0.127,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-915,D-0916,AA2017-T4,2.8,0.318,0,2.91,AA1100-O,2.71,0.031,5.08,AA7075-T6,2.8,73,0.635,NP,0
CR-915,D-0947,AA2017-T4,2.8,0.318,0,2.91,AA1100-O,2.71,0.031,5.08,AA7075-T6,2.8,73,0.635,NP,0
AFML-TR-70-135,7,AA2017-T4,2.8,0.318,0,2.88,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.28,NP,0
CR-4343,143B,AA1100-O,2.71,0.795,0,2.85,AA2219-T87,2.84,0.318,20.32,AA2219-T87,2.84,57,0.635,NP,0
CR-4343,P-15,AA1100-O,2.71,0.318,0,2.85,AA6061-T6,2.7,0.16,15.24,AA2219-T87,2.84,57,0.318,NP,0
